target,image_id,series_num,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,vec_3-4_vx,vec_3-4_vy,vec_3-4_vz,vec_0-5_vx,vec_0-5_vy,vec_0-5_vz,vec_17-18_vx,vec_17-18_vy,vec_17-18_vz,vec_0-17_vx,vec_0-17_vy,vec_0-17_vz,vec_13-14_vx,vec_13-14_vy,vec_13-14_vz,vec_13-17_vx,vec_13-17_vy,vec_13-17_vz,vec_18-19_vx,vec_18-19_vy,vec_18-19_vz,vec_5-6_vx,vec_5-6_vy,vec_5-6_vz,vec_5-9_vx,vec_5-9_vy,vec_5-9_vz,vec_14-15_vx,vec_14-15_vy,vec_14-15_vz,vec_0-1_vx,vec_0-1_vy,vec_0-1_vz,vec_9-10_vx,vec_9-10_vy,vec_9-10_vz,vec_1-2_vx,vec_1-2_vy,vec_1-2_vz,vec_9-13_vx,vec_9-13_vy,vec_9-13_vz,vec_10-11_vx,vec_10-11_vy,vec_10-11_vz,vec_19-20_vx,vec_19-20_vy,vec_19-20_vz,vec_6-7_vx,vec_6-7_vy,vec_6-7_vz,vec_15-16_vx,vec_15-16_vy,vec_15-16_vz,vec_2-3_vx,vec_2-3_vy,vec_2-3_vz,vec_11-12_vx,vec_11-12_vy,vec_11-12_vz,vec_7-8_vx,vec_7-8_vy,vec_7-8_vz
w,1,1,0.7290681004524231,0.4889506995677948,1.0150627076654928e-06,0.6943323612213135,0.46203213930130005,-0.07051000744104385,0.6086143255233765,0.47317907214164734,-0.08921236544847488,0.5480142831802368,0.5529558658599854,-0.09305080026388168,0.5057047009468079,0.6145404577255249,-0.09525919705629349,0.4880395531654358,0.4319673776626587,-0.05258976295590401,0.38830113410949707,0.40871965885162354,-0.06776054948568344,0.3238682150840759,0.3973827660083771,-0.0841178148984909,0.2625412940979004,0.3862713575363159,-0.09940125793218613,0.477340966463089,0.48153260350227356,-0.03739691153168678,0.3705000579357147,0.46664831042289734,-0.04437974840402603,0.3044593036174774,0.4624117910861969,-0.06426852196455002,0.24748826026916504,0.45851510763168335,-0.0807071402668953,0.4919644892215729,0.531647264957428,-0.029613234102725983,0.39396291971206665,0.5540637373924255,-0.06257675588130951,0.33255383372306824,0.5667405128479004,-0.10614148527383804,0.2731133699417114,0.5768038630485535,-0.13505084812641144,0.5299695730209351,0.5727789402008057,-0.0259396992623806,0.49025052785873413,0.5947346091270447,-0.06912847608327866,0.5229066014289856,0.5930871963500977,-0.09116942435503006,0.5568321943283081,0.5950959324836731,-0.1039203330874443,-0.042309582233428955,0.06158459186553955,-0.002208396792411804,-0.2410285472869873,-0.05698332190513611,-0.05259077801861167,-0.03971904516220093,0.021955668926239014,-0.043188776820898056,-0.19909852743148804,0.08382824063301086,-0.025940714325088265,-0.09800156950950623,0.02241647243499756,-0.03296352177858353,0.03800508379936218,0.041131675243377686,0.0036735348403453827,0.032656073570251465,-0.0016474127769470215,-0.022040948271751404,-0.09973841905593872,-0.023247718811035156,-0.015170786529779434,-0.010698586702346802,0.04956522583961487,0.015192851424217224,-0.06140908598899841,0.012676775455474854,-0.043564729392528534,-0.03473573923110962,-0.02691856026649475,-0.07051102250375152,-0.10684090852737427,-0.01488429307937622,-0.006982836872339249,-0.08571803569793701,0.01114693284034729,-0.01870235800743103,0.014623522758483887,0.05011466145515442,0.0077836774289608,-0.0660407543182373,-0.0042365193367004395,-0.019888773560523987,0.03392559289932251,0.0020087361335754395,-0.012750908732414246,-0.06443291902542114,-0.01133689284324646,-0.016357265412807465,-0.05944046378135681,0.010063350200653076,-0.028909362852573395,-0.06060004234313965,0.07977679371833801,-0.0038384348154067993,-0.05697104334831238,-0.00389668345451355,-0.016438618302345276,-0.06132692098617554,-0.011111408472061157,-0.015283443033695221
w,1,2,0.7290681004524231,0.4889506995677948,1.0150627076654928e-06,0.6943323612213135,0.46203213930130005,-0.07051000744104385,0.6086143255233765,0.47317907214164734,-0.08921236544847488,0.5480142831802368,0.5529558658599854,-0.09305080026388168,0.5057047009468079,0.6145404577255249,-0.09525919705629349,0.4880395531654358,0.4319673776626587,-0.05258976295590401,0.38830113410949707,0.40871965885162354,-0.06776054948568344,0.3238682150840759,0.3973827660083771,-0.0841178148984909,0.2625412940979004,0.3862713575363159,-0.09940125793218613,0.477340966463089,0.48153260350227356,-0.03739691153168678,0.3705000579357147,0.46664831042289734,-0.04437974840402603,0.3044593036174774,0.4624117910861969,-0.06426852196455002,0.24748826026916504,0.45851510763168335,-0.0807071402668953,0.4919644892215729,0.531647264957428,-0.029613234102725983,0.39396291971206665,0.5540637373924255,-0.06257675588130951,0.33255383372306824,0.5667405128479004,-0.10614148527383804,0.2731133699417114,0.5768038630485535,-0.13505084812641144,0.5299695730209351,0.5727789402008057,-0.0259396992623806,0.49025052785873413,0.5947346091270447,-0.06912847608327866,0.5229066014289856,0.5930871963500977,-0.09116942435503006,0.5568321943283081,0.5950959324836731,-0.1039203330874443,-0.042309582233428955,0.06158459186553955,-0.002208396792411804,-0.2410285472869873,-0.05698332190513611,-0.05259077801861167,-0.03971904516220093,0.021955668926239014,-0.043188776820898056,-0.19909852743148804,0.08382824063301086,-0.025940714325088265,-0.09800156950950623,0.02241647243499756,-0.03296352177858353,0.03800508379936218,0.041131675243377686,0.0036735348403453827,0.032656073570251465,-0.0016474127769470215,-0.022040948271751404,-0.09973841905593872,-0.023247718811035156,-0.015170786529779434,-0.010698586702346802,0.04956522583961487,0.015192851424217224,-0.06140908598899841,0.012676775455474854,-0.043564729392528534,-0.03473573923110962,-0.02691856026649475,-0.07051102250375152,-0.10684090852737427,-0.01488429307937622,-0.006982836872339249,-0.08571803569793701,0.01114693284034729,-0.01870235800743103,0.014623522758483887,0.05011466145515442,0.0077836774289608,-0.0660407543182373,-0.0042365193367004395,-0.019888773560523987,0.03392559289932251,0.0020087361335754395,-0.012750908732414246,-0.06443291902542114,-0.01133689284324646,-0.016357265412807465,-0.05944046378135681,0.010063350200653076,-0.028909362852573395,-0.06060004234313965,0.07977679371833801,-0.0038384348154067993,-0.05697104334831238,-0.00389668345451355,-0.016438618302345276,-0.06132692098617554,-0.011111408472061157,-0.015283443033695221
w,1,3,0.7290681004524231,0.4889506995677948,1.0150627076654928e-06,0.6943323612213135,0.46203213930130005,-0.07051000744104385,0.6086143255233765,0.47317907214164734,-0.08921236544847488,0.5480142831802368,0.5529558658599854,-0.09305080026388168,0.5057047009468079,0.6145404577255249,-0.09525919705629349,0.4880395531654358,0.4319673776626587,-0.05258976295590401,0.38830113410949707,0.40871965885162354,-0.06776054948568344,0.3238682150840759,0.3973827660083771,-0.0841178148984909,0.2625412940979004,0.3862713575363159,-0.09940125793218613,0.477340966463089,0.48153260350227356,-0.03739691153168678,0.3705000579357147,0.46664831042289734,-0.04437974840402603,0.3044593036174774,0.4624117910861969,-0.06426852196455002,0.24748826026916504,0.45851510763168335,-0.0807071402668953,0.4919644892215729,0.531647264957428,-0.029613234102725983,0.39396291971206665,0.5540637373924255,-0.06257675588130951,0.33255383372306824,0.5667405128479004,-0.10614148527383804,0.2731133699417114,0.5768038630485535,-0.13505084812641144,0.5299695730209351,0.5727789402008057,-0.0259396992623806,0.49025052785873413,0.5947346091270447,-0.06912847608327866,0.5229066014289856,0.5930871963500977,-0.09116942435503006,0.5568321943283081,0.5950959324836731,-0.1039203330874443,-0.042309582233428955,0.06158459186553955,-0.002208396792411804,-0.2410285472869873,-0.05698332190513611,-0.05259077801861167,-0.03971904516220093,0.021955668926239014,-0.043188776820898056,-0.19909852743148804,0.08382824063301086,-0.025940714325088265,-0.09800156950950623,0.02241647243499756,-0.03296352177858353,0.03800508379936218,0.041131675243377686,0.0036735348403453827,0.032656073570251465,-0.0016474127769470215,-0.022040948271751404,-0.09973841905593872,-0.023247718811035156,-0.015170786529779434,-0.010698586702346802,0.04956522583961487,0.015192851424217224,-0.06140908598899841,0.012676775455474854,-0.043564729392528534,-0.03473573923110962,-0.02691856026649475,-0.07051102250375152,-0.10684090852737427,-0.01488429307937622,-0.006982836872339249,-0.08571803569793701,0.01114693284034729,-0.01870235800743103,0.014623522758483887,0.05011466145515442,0.0077836774289608,-0.0660407543182373,-0.0042365193367004395,-0.019888773560523987,0.03392559289932251,0.0020087361335754395,-0.012750908732414246,-0.06443291902542114,-0.01133689284324646,-0.016357265412807465,-0.05944046378135681,0.010063350200653076,-0.028909362852573395,-0.06060004234313965,0.07977679371833801,-0.0038384348154067993,-0.05697104334831238,-0.00389668345451355,-0.016438618302345276,-0.06132692098617554,-0.011111408472061157,-0.015283443033695221
w,2,1,0.7207228541374207,0.39849573373794556,8.821950245874177e-07,0.6708523035049438,0.34734591841697693,-0.05568975955247879,0.5736110806465149,0.3485603630542755,-0.0729353129863739,0.5141851305961609,0.4357176423072815,-0.081224724650383,0.48484864830970764,0.5107219815254211,-0.09078525006771088,0.45179876685142517,0.34039151668548584,-0.04458251968026161,0.33826789259910583,0.33170634508132935,-0.06302350014448166,0.263957142829895,0.32733893394470215,-0.08075212687253952,0.19698593020439148,0.3223150074481964,-0.09713824093341827,0.44429343938827515,0.3948087692260742,-0.03914539888501167,0.3210403323173523,0.3983922600746155,-0.05267034098505974,0.2420019954442978,0.4012254774570465,-0.07706737518310547,0.17360156774520874,0.4023241102695465,-0.09657686203718185,0.46646273136138916,0.44346851110458374,-0.03901506960391998,0.35778895020484924,0.47481489181518555,-0.07355597615242004,0.287649929523468,0.49052923917770386,-0.11576557904481888,0.22111743688583374,0.5012766122817993,-0.14510078728199005,0.5101537704467773,0.4812111556529999,-0.04189819470047951,0.4761890769004822,0.5008094310760498,-0.08636964112520218,0.5124984383583069,0.4933544993400574,-0.10773013532161713,0.5475148558616638,0.4855680465698242,-0.1204928532242775,-0.029336482286453247,0.07500433921813965,-0.00956052541732788,-0.2689240872859955,-0.05810421705245972,-0.0445834018752862,-0.033964693546295166,0.019598275423049927,-0.04447144642472267,-0.2105690836906433,0.08271542191505432,-0.041899076895504095,-0.10867378115653992,0.03134638071060181,-0.03454090654850006,0.043691039085388184,0.03774264454841614,-0.0028831250965595245,0.03630936145782471,-0.007454931735992432,-0.021360494196414948,-0.11353087425231934,-0.008685171604156494,-0.018440980464220047,-0.007505327463150024,0.05441725254058838,0.005437120795249939,-0.07013902068138123,0.01571434736251831,-0.042209602892398834,-0.04987055063247681,-0.05114981532096863,-0.05569064174750338,-0.12325310707092285,0.0035834908485412598,-0.013524942100048065,-0.09724122285842896,0.001214444637298584,-0.01724555343389511,0.022169291973114014,0.04865974187850952,0.00013032928109169006,-0.0790383368730545,0.0028332173824310303,-0.02439703419804573,0.035016417503356934,-0.007786452770233154,-0.01276271790266037,-0.07431074976921082,-0.004367411136627197,-0.01772862672805786,-0.06653249263763428,0.010747373104095459,-0.029335208237171173,-0.059425950050354004,0.08715727925300598,-0.008289411664009094,-0.06840042769908905,0.0010986328125,-0.019509486854076385,-0.06697121262550354,-0.005023926496505737,-0.016386114060878754
w,2,2,0.7207228541374207,0.39849573373794556,8.821950245874177e-07,0.6708523035049438,0.34734591841697693,-0.05568975955247879,0.5736110806465149,0.3485603630542755,-0.0729353129863739,0.5141851305961609,0.4357176423072815,-0.081224724650383,0.48484864830970764,0.5107219815254211,-0.09078525006771088,0.45179876685142517,0.34039151668548584,-0.04458251968026161,0.33826789259910583,0.33170634508132935,-0.06302350014448166,0.263957142829895,0.32733893394470215,-0.08075212687253952,0.19698593020439148,0.3223150074481964,-0.09713824093341827,0.44429343938827515,0.3948087692260742,-0.03914539888501167,0.3210403323173523,0.3983922600746155,-0.05267034098505974,0.2420019954442978,0.4012254774570465,-0.07706737518310547,0.17360156774520874,0.4023241102695465,-0.09657686203718185,0.46646273136138916,0.44346851110458374,-0.03901506960391998,0.35778895020484924,0.47481489181518555,-0.07355597615242004,0.287649929523468,0.49052923917770386,-0.11576557904481888,0.22111743688583374,0.5012766122817993,-0.14510078728199005,0.5101537704467773,0.4812111556529999,-0.04189819470047951,0.4761890769004822,0.5008094310760498,-0.08636964112520218,0.5124984383583069,0.4933544993400574,-0.10773013532161713,0.5475148558616638,0.4855680465698242,-0.1204928532242775,-0.029336482286453247,0.07500433921813965,-0.00956052541732788,-0.2689240872859955,-0.05810421705245972,-0.0445834018752862,-0.033964693546295166,0.019598275423049927,-0.04447144642472267,-0.2105690836906433,0.08271542191505432,-0.041899076895504095,-0.10867378115653992,0.03134638071060181,-0.03454090654850006,0.043691039085388184,0.03774264454841614,-0.0028831250965595245,0.03630936145782471,-0.007454931735992432,-0.021360494196414948,-0.11353087425231934,-0.008685171604156494,-0.018440980464220047,-0.007505327463150024,0.05441725254058838,0.005437120795249939,-0.07013902068138123,0.01571434736251831,-0.042209602892398834,-0.04987055063247681,-0.05114981532096863,-0.05569064174750338,-0.12325310707092285,0.0035834908485412598,-0.013524942100048065,-0.09724122285842896,0.001214444637298584,-0.01724555343389511,0.022169291973114014,0.04865974187850952,0.00013032928109169006,-0.0790383368730545,0.0028332173824310303,-0.02439703419804573,0.035016417503356934,-0.007786452770233154,-0.01276271790266037,-0.07431074976921082,-0.004367411136627197,-0.01772862672805786,-0.06653249263763428,0.010747373104095459,-0.029335208237171173,-0.059425950050354004,0.08715727925300598,-0.008289411664009094,-0.06840042769908905,0.0010986328125,-0.019509486854076385,-0.06697121262550354,-0.005023926496505737,-0.016386114060878754
w,2,3,0.7207228541374207,0.39849573373794556,8.821950245874177e-07,0.6708523035049438,0.34734591841697693,-0.05568975955247879,0.5736110806465149,0.3485603630542755,-0.0729353129863739,0.5141851305961609,0.4357176423072815,-0.081224724650383,0.48484864830970764,0.5107219815254211,-0.09078525006771088,0.45179876685142517,0.34039151668548584,-0.04458251968026161,0.33826789259910583,0.33170634508132935,-0.06302350014448166,0.263957142829895,0.32733893394470215,-0.08075212687253952,0.19698593020439148,0.3223150074481964,-0.09713824093341827,0.44429343938827515,0.3948087692260742,-0.03914539888501167,0.3210403323173523,0.3983922600746155,-0.05267034098505974,0.2420019954442978,0.4012254774570465,-0.07706737518310547,0.17360156774520874,0.4023241102695465,-0.09657686203718185,0.46646273136138916,0.44346851110458374,-0.03901506960391998,0.35778895020484924,0.47481489181518555,-0.07355597615242004,0.287649929523468,0.49052923917770386,-0.11576557904481888,0.22111743688583374,0.5012766122817993,-0.14510078728199005,0.5101537704467773,0.4812111556529999,-0.04189819470047951,0.4761890769004822,0.5008094310760498,-0.08636964112520218,0.5124984383583069,0.4933544993400574,-0.10773013532161713,0.5475148558616638,0.4855680465698242,-0.1204928532242775,-0.029336482286453247,0.07500433921813965,-0.00956052541732788,-0.2689240872859955,-0.05810421705245972,-0.0445834018752862,-0.033964693546295166,0.019598275423049927,-0.04447144642472267,-0.2105690836906433,0.08271542191505432,-0.041899076895504095,-0.10867378115653992,0.03134638071060181,-0.03454090654850006,0.043691039085388184,0.03774264454841614,-0.0028831250965595245,0.03630936145782471,-0.007454931735992432,-0.021360494196414948,-0.11353087425231934,-0.008685171604156494,-0.018440980464220047,-0.007505327463150024,0.05441725254058838,0.005437120795249939,-0.07013902068138123,0.01571434736251831,-0.042209602892398834,-0.04987055063247681,-0.05114981532096863,-0.05569064174750338,-0.12325310707092285,0.0035834908485412598,-0.013524942100048065,-0.09724122285842896,0.001214444637298584,-0.01724555343389511,0.022169291973114014,0.04865974187850952,0.00013032928109169006,-0.0790383368730545,0.0028332173824310303,-0.02439703419804573,0.035016417503356934,-0.007786452770233154,-0.01276271790266037,-0.07431074976921082,-0.004367411136627197,-0.01772862672805786,-0.06653249263763428,0.010747373104095459,-0.029335208237171173,-0.059425950050354004,0.08715727925300598,-0.008289411664009094,-0.06840042769908905,0.0010986328125,-0.019509486854076385,-0.06697121262550354,-0.005023926496505737,-0.016386114060878754
w,3,1,0.7496579885482788,0.4915465712547302,8.453417308373901e-07,0.726222574710846,0.4474237859249115,-0.04233112931251526,0.6682152152061462,0.4421827495098114,-0.05703800171613693,0.6234531402587891,0.49140384793281555,-0.06423190981149673,0.5915899872779846,0.5356825590133667,-0.07156594097614288,0.5728439092636108,0.44188448786735535,-0.04499630630016327,0.4984225630760193,0.41712698340415955,-0.061479050666093826,0.4491785764694214,0.4057783782482147,-0.0751533955335617,0.4034212827682495,0.39647337794303894,-0.08699002861976624,0.5595733523368835,0.48419421911239624,-0.04118441417813301,0.47132769227027893,0.4757400155067444,-0.05369919165968895,0.41726696491241455,0.4740810692310333,-0.07132554799318314,0.3735424280166626,0.4740000367164612,-0.08506696671247482,0.5721415281295776,0.5223318338394165,-0.0408448688685894,0.4944906234741211,0.5385334491729736,-0.06833869218826294,0.45066511631011963,0.5542762875556946,-0.0962623655796051,0.41287699341773987,0.5690991878509521,-0.11384750157594681,0.6061874628067017,0.5545327067375183,-0.042669933289289474,0.574013888835907,0.5489009022712708,-0.07459789514541626,0.592876136302948,0.5318858623504639,-0.08855259418487549,0.6154662370681763,0.5219466686248779,-0.09564711153507233,-0.03186315298080444,0.04427871108055115,-0.007334031164646149,-0.17681407928466797,-0.04966208338737488,-0.044997151641894106,-0.03217357397079468,-0.005631804466247559,-0.031927961856126785,-0.14347052574157715,0.06298613548278809,-0.04267077863102031,-0.07765090465545654,0.01620161533355713,-0.027493823319673538,0.03404593467712402,0.03220087289810181,-0.0018250644207000732,0.018862247467041016,-0.017015039920806885,-0.013954699039459229,-0.07442134618759155,-0.0247575044631958,-0.016482744365930557,-0.013270556926727295,0.042309731245040894,0.003811892122030258,-0.043825507164001465,0.015742838382720947,-0.027923673391342163,-0.02343541383743286,-0.044122785329818726,-0.042331974654246096,-0.08824566006660461,-0.008454203605651855,-0.012514777481555939,-0.05800735950469971,-0.005241036415100098,-0.014706872403621674,0.012568175792694092,0.038137614727020264,0.0003395453095436096,-0.05406072735786438,-0.0016589462757110596,-0.017626356333494186,0.02259010076522827,-0.009939193725585938,-0.007094517350196838,-0.0492439866065979,-0.011348605155944824,-0.01367434486746788,-0.03778812289237976,0.014822900295257568,-0.017585135996341705,-0.04476207494735718,0.04922109842300415,-0.007193908095359802,-0.04372453689575195,-8.103251457214355e-05,-0.013741418719291687,-0.045757293701171875,-0.009305000305175781,-0.011836633086204529
w,3,2,0.7496579885482788,0.4915465712547302,8.453417308373901e-07,0.726222574710846,0.4474237859249115,-0.04233112931251526,0.6682152152061462,0.4421827495098114,-0.05703800171613693,0.6234531402587891,0.49140384793281555,-0.06423190981149673,0.5915899872779846,0.5356825590133667,-0.07156594097614288,0.5728439092636108,0.44188448786735535,-0.04499630630016327,0.4984225630760193,0.41712698340415955,-0.061479050666093826,0.4491785764694214,0.4057783782482147,-0.0751533955335617,0.4034212827682495,0.39647337794303894,-0.08699002861976624,0.5595733523368835,0.48419421911239624,-0.04118441417813301,0.47132769227027893,0.4757400155067444,-0.05369919165968895,0.41726696491241455,0.4740810692310333,-0.07132554799318314,0.3735424280166626,0.4740000367164612,-0.08506696671247482,0.5721415281295776,0.5223318338394165,-0.0408448688685894,0.4944906234741211,0.5385334491729736,-0.06833869218826294,0.45066511631011963,0.5542762875556946,-0.0962623655796051,0.41287699341773987,0.5690991878509521,-0.11384750157594681,0.6061874628067017,0.5545327067375183,-0.042669933289289474,0.574013888835907,0.5489009022712708,-0.07459789514541626,0.592876136302948,0.5318858623504639,-0.08855259418487549,0.6154662370681763,0.5219466686248779,-0.09564711153507233,-0.03186315298080444,0.04427871108055115,-0.007334031164646149,-0.17681407928466797,-0.04966208338737488,-0.044997151641894106,-0.03217357397079468,-0.005631804466247559,-0.031927961856126785,-0.14347052574157715,0.06298613548278809,-0.04267077863102031,-0.07765090465545654,0.01620161533355713,-0.027493823319673538,0.03404593467712402,0.03220087289810181,-0.0018250644207000732,0.018862247467041016,-0.017015039920806885,-0.013954699039459229,-0.07442134618759155,-0.0247575044631958,-0.016482744365930557,-0.013270556926727295,0.042309731245040894,0.003811892122030258,-0.043825507164001465,0.015742838382720947,-0.027923673391342163,-0.02343541383743286,-0.044122785329818726,-0.042331974654246096,-0.08824566006660461,-0.008454203605651855,-0.012514777481555939,-0.05800735950469971,-0.005241036415100098,-0.014706872403621674,0.012568175792694092,0.038137614727020264,0.0003395453095436096,-0.05406072735786438,-0.0016589462757110596,-0.017626356333494186,0.02259010076522827,-0.009939193725585938,-0.007094517350196838,-0.0492439866065979,-0.011348605155944824,-0.01367434486746788,-0.03778812289237976,0.014822900295257568,-0.017585135996341705,-0.04476207494735718,0.04922109842300415,-0.007193908095359802,-0.04372453689575195,-8.103251457214355e-05,-0.013741418719291687,-0.045757293701171875,-0.009305000305175781,-0.011836633086204529
w,3,3,0.7496579885482788,0.4915465712547302,8.453417308373901e-07,0.726222574710846,0.4474237859249115,-0.04233112931251526,0.6682152152061462,0.4421827495098114,-0.05703800171613693,0.6234531402587891,0.49140384793281555,-0.06423190981149673,0.5915899872779846,0.5356825590133667,-0.07156594097614288,0.5728439092636108,0.44188448786735535,-0.04499630630016327,0.4984225630760193,0.41712698340415955,-0.061479050666093826,0.4491785764694214,0.4057783782482147,-0.0751533955335617,0.4034212827682495,0.39647337794303894,-0.08699002861976624,0.5595733523368835,0.48419421911239624,-0.04118441417813301,0.47132769227027893,0.4757400155067444,-0.05369919165968895,0.41726696491241455,0.4740810692310333,-0.07132554799318314,0.3735424280166626,0.4740000367164612,-0.08506696671247482,0.5721415281295776,0.5223318338394165,-0.0408448688685894,0.4944906234741211,0.5385334491729736,-0.06833869218826294,0.45066511631011963,0.5542762875556946,-0.0962623655796051,0.41287699341773987,0.5690991878509521,-0.11384750157594681,0.6061874628067017,0.5545327067375183,-0.042669933289289474,0.574013888835907,0.5489009022712708,-0.07459789514541626,0.592876136302948,0.5318858623504639,-0.08855259418487549,0.6154662370681763,0.5219466686248779,-0.09564711153507233,-0.03186315298080444,0.04427871108055115,-0.007334031164646149,-0.17681407928466797,-0.04966208338737488,-0.044997151641894106,-0.03217357397079468,-0.005631804466247559,-0.031927961856126785,-0.14347052574157715,0.06298613548278809,-0.04267077863102031,-0.07765090465545654,0.01620161533355713,-0.027493823319673538,0.03404593467712402,0.03220087289810181,-0.0018250644207000732,0.018862247467041016,-0.017015039920806885,-0.013954699039459229,-0.07442134618759155,-0.0247575044631958,-0.016482744365930557,-0.013270556926727295,0.042309731245040894,0.003811892122030258,-0.043825507164001465,0.015742838382720947,-0.027923673391342163,-0.02343541383743286,-0.044122785329818726,-0.042331974654246096,-0.08824566006660461,-0.008454203605651855,-0.012514777481555939,-0.05800735950469971,-0.005241036415100098,-0.014706872403621674,0.012568175792694092,0.038137614727020264,0.0003395453095436096,-0.05406072735786438,-0.0016589462757110596,-0.017626356333494186,0.02259010076522827,-0.009939193725585938,-0.007094517350196838,-0.0492439866065979,-0.011348605155944824,-0.01367434486746788,-0.03778812289237976,0.014822900295257568,-0.017585135996341705,-0.04476207494735718,0.04922109842300415,-0.007193908095359802,-0.04372453689575195,-8.103251457214355e-05,-0.013741418719291687,-0.045757293701171875,-0.009305000305175781,-0.011836633086204529
w,4,1,0.5958524942398071,0.7451943159103394,8.041416776904953e-07,0.6543113589286804,0.7193554639816284,-0.04285648837685585,0.6771472096443176,0.6745716333389282,-0.058637555688619614,0.6200159788131714,0.647136390209198,-0.0686677098274231,0.5556966662406921,0.6343836784362793,-0.0807231068611145,0.6584047079086304,0.5741152763366699,-0.04633103683590889,0.6888605356216431,0.5116197466850281,-0.06092877313494682,0.6989298462867737,0.46934884786605835,-0.07482141256332397,0.7091988325119019,0.4270831346511841,-0.08896356076002121,0.6043533086776733,0.5706612467765808,-0.05004370957612991,0.5949757099151611,0.49148404598236084,-0.06194709613919258,0.5816892981529236,0.44468268752098083,-0.08374062180519104,0.5766086578369141,0.40214037895202637,-0.1024506688117981,0.558427095413208,0.5881627798080444,-0.056941092014312744,0.5260921120643616,0.5173617005348206,-0.09068074822425842,0.5034149289131165,0.47551894187927246,-0.12331246584653854,0.49002307653427124,0.43208539485931396,-0.14508652687072754,0.5210463404655457,0.6244961023330688,-0.06587599962949753,0.5224472284317017,0.5947903990745544,-0.10053465515375137,0.5475196838378906,0.6251330375671387,-0.109245665371418,0.5657835602760315,0.6586416959762573,-0.11362606287002563,-0.06431931257247925,-0.012752711772918701,-0.012055397033691406,0.06255221366882324,-0.17107903957366943,-0.04633184097758658,0.0014008879661560059,-0.029705703258514404,-0.034658655524253845,-0.07480615377426147,-0.12069821357727051,-0.06587680377117522,-0.032334983348846436,-0.07080107927322388,-0.03373965620994568,-0.037380754947662354,0.036333322525024414,-0.008934907615184784,0.025072455406188965,0.03034263849258423,-0.008711010217666626,0.030455827713012695,-0.062495529651641846,-0.014597736299037933,-0.05405139923095703,-0.0034540295600891113,-0.0037126727402210236,-0.022677183151245117,-0.041842758655548096,-0.03263171762228012,0.05845886468887329,-0.025838851928710938,-0.04285729251853354,-0.009377598762512207,-0.07917720079421997,-0.011903386563062668,0.022835850715637207,-0.044783830642700195,-0.015781067311763763,-0.04592621326446533,0.017501533031463623,-0.006897382438182831,-0.013286411762237549,-0.046801358461380005,-0.02179352566599846,0.01826387643814087,0.03350865840911865,-0.0043803974986076355,0.010069310665130615,-0.04227089881896973,-0.013892639428377151,-0.013391852378845215,-0.043433547019958496,-0.021774061024188995,-0.05713123083114624,-0.027435243129730225,-0.010030154138803482,-0.0050806403160095215,-0.04254230856895447,-0.018710047006607056,0.010268986225128174,-0.04226571321487427,-0.014142148196697235
